author_name,Gender,Gender Probability
Thai Le,male,0.74
Afnan Althoupety,female,0.83
Jiaoyan Chen,female,0.87
Munindar P. Singh,male,0.91
Arvid Weyrauch,male,1.0
Oana Cocarascu,female,0.97
Pascal Kätzel,male,0.99
Zehui Li,female,0.63
Bartosz Wójcik,male,1.0
Alexander Ihler,male,1.0
Rebecca Eifler,female,1.0
Basmah Alsenani,female,0.98
Lluís Gómez,male,1.0
Qi Li,female,0.5
Zhaopeng Tu,male,0.93
Justin Dachille,male,0.99
Guohong Fu,male,0.65
Yuling Wang,female,0.93
Simon Gottschalk,male,0.99
Mari-Liis Allikivi,female,0.98
Anna Choromanska,female,0.99
Oliver Schulte,male,0.99
Jiaqi Zhang,female,0.92
Yixiao Ren,female,0.5
Marta Contreiras Silva,female,0.99
Alperen Tercan,male,0.98
Khanh-Tung Tran,male,0.55
Erwan Hain,male,0.99
Kejia Chen,female,0.58
Yangwenhui Zhang,male,0.55
Reza Abbasi,male,0.98
Cornelia Caragea,female,0.99
Wenbin Zhang,male,0.95
Dominik Wojtczak,male,0.99
Raj Jaiswal,male,1.0
Zhixu Li,male,0.85
Seffi Cohen,male,0.62
Ruixuan Li,female,0.58
Yuqicheng Zhu,unknown,0.0
Bo Xiong,male,1.0
Yu Zhang,female,0.51
Joonas Järve,male,1.0
Rajiv Ratn Shah,male,1.0
Peilun Du,female,0.5
Mingyu Jin,male,0.66
Rajdeep Sarkar,male,0.85
Björn Oitmann,male,1.0
Raymond K. Wong,male,1.0
Kyungwoo Song,male,0.97
Huiling Qin,female,0.98
Yuchen Huang,male,0.53
Wolfgang Nejdl,male,1.0
Shuo Zhao,male,0.66
Jiahui Song,female,0.77
Matteo Bortoletto,male,1.0
Junjie Zhang,male,0.98
Smail Ait Bouhsain,male,0.97
Kaixuan Chen,male,0.59
Nadja Klein,female,0.99
Achim Streit,male,0.98
Fangshi Zhou,male,1.0
Qinru Qiu,female,0.88
Santiago Cifuentes,male,0.99
Harith Alani,male,0.98
Hai Zhao,male,0.77
Mitch Manzanares,male,0.95
Mourad Kmimech,male,0.98
Huangxuan Zhao,male,1.0
Haozhe Lin,male,0.96
Yao Zhang,male,0.9
Salvatore Ruggieri,male,0.99
Gerhard Backfried,male,1.0
Ayan Mukhopadhyay,male,0.76
Xiaoqiu Xu,female,0.84
Toby Walsh,male,0.91
Osmar Zaïane,male,1.0
Haimin Zhang,male,0.71
Václav Sobotka,male,1.0
Weiqi Luo,female,0.53
Jialin Zhu,female,0.91
Yafei Qi,male,0.54
Rameez Qureshi,male,0.99
Pierre Bisquert,male,0.99
Nirmalie Wiratunga,female,1.0
Damien Bouchabou,male,1.0
Francisco S. Melo,male,1.0
Sofia Michel,female,1.0
Ari Conati,male,0.65
Bruno Veloso,male,1.0
Santu Rana,male,0.91
Marcin Podhajski,male,1.0
Ashish Gupta,male,0.87
Victorien Desbois,male,0.98
Xu Chen,male,1.0
Zhaotie Hao,unknown,0.0
Arto Klami,male,1.0
Chenyu Zhang,male,0.63
Guillermo Infante,male,1.0
Piji Li,male,0.81
Francois Buet-Golfouse,male,0.99
Mykola Pechenizkiy,male,1.0
Konstantin Schekotihin,male,1.0
Weiye Li,male,0.85
Kazuhiro Terada,male,1.0
Jiahe Chen,male,0.72
Qiu Guan,male,0.92
Masahiro Kaneko,male,1.0
Tianchi Liao,male,0.72
Joschka Boedecker,male,0.99
Heiner Stuckenschmidt,male,1.0
Sofiane Ennadir,male,0.98
Ilaria Lucrezia Amerise,female,1.0
Stéphane Herbin,male,0.99
Zheyu Zhang,male,0.75
Yongchuan Tang,male,1.0
Irfansha Shaik,male,1.0
Matthieu Exbrayat,male,1.0
Kiran Purohit,male,1.0
Shengjia Zhang,male,0.83
Peng Du,male,0.92
Preston K. Robinette,male,0.68
Yuan Zhang,male,1.0
Yunchuan Qin,male,0.9
Wei Wang,male,1.0
Gilles Richard,male,1.0
Xiangyu Zhao,male,0.69
Pablo Mesejo,male,1.0
Mohamed-Slim Alouini,male,1.0
Johannes Klaus Fichte,male,0.99
Yao Zhang,male,0.9
Pedro Mendes,male,1.0
Yuji Ito,male,0.99
Emilie Devijver,female,0.99
Lucas Jarnac,male,0.99
Hai Cao,male,0.77
Matthew Low,male,1.0
Kun He,male,1.0
Deyu Zhang,male,0.72
Zhendong Yu,male,1.0
Guansong Pang,male,1.0
Nicole Weidinger,female,1.0
Guiguang Ding,male,1.0
Olivier Spanjaard,male,0.99
Takashi Katoh,male,1.0
Hoyoon Byun,male,0.87
Hao Huang,male,0.87
Xu Yan,female,0.5
Héctor J. Ortiz-Peña,male,0.99
Jiaming Yang,male,0.95
Lucio La Cava,male,0.99
Qiang Wu,male,0.95
Alexander Demidovskij,male,1.0
Md. Ashraful Amin,male,0.97
Zhuo Sun,male,0.59
Wojciech Czech,male,1.0
Hedinn Steingrimsson,male,1.0
Tigran Ramazyan,male,0.99
Farhad Safaei,male,0.98
Zixian Guo,male,0.6
Xuehai Tang,male,0.94
Gilles Audemard,male,0.99
Antonio Ruiz,male,1.0
Lu Fang,female,1.0
Xiaotao Hu,male,0.71
Johannes Czech,male,1.0
Xinyu Liu,female,0.92
Guoying Zhao,female,0.67
Marco Montali,male,1.0
Sonia González-Vázquez,female,0.99
Xuhui Jiang,male,0.7
JinYeong Bak,female,0.68
Sheryl Paul,female,1.0
Kyungjae Lee,male,0.78
Franziska Boenisch,female,0.99
Thierry Siméon,male,0.99
Andreas Herzig,male,1.0
Davide Grossi,male,1.0
Tao Wang,male,1.0
Liting Gao,female,0.91
Roxana Radulescu,female,0.99
Dumitru-Clementin Cercel,male,0.62
Yu Cao,female,0.51
Xiaoxi Zhang,female,0.8
Yang Liu,male,0.58
Fengjuan Jia,female,1.0
Eugene Santos Jr.,male,0.99
Jörg Rothe,male,1.0
Anders Jonsson,male,1.0
Xu Chen,male,1.0
James Chao,male,1.0
Maaike Venema-Los,female,1.0
Tim Miller,male,1.0
Tiago Marques,male,1.0
Xiaokang Yang,male,0.9
Christoffer Raun,male,1.0
Petr A. Golovach,male,0.99
Amin Ahsan Ali,male,0.98
Anthony Hunter,male,1.0
Yang Qiu,male,0.58
Milind Tambe,male,1.0
Zhe Wang,female,1.0
Wiktor Piotrowski,male,1.0
Zuchao Li,male,1.0
Hua Ding,male,0.52
Yongtao Wang,male,0.97
Matthias Rottmann,male,1.0
Theodor Wulff,male,0.99
Kai Zhang,male,0.91
Cristian Cardellino,male,0.99
Xinning Chen,female,0.76
Zhiyong Feng,male,0.97
Ryoma Bise,male,0.95
Marcel Steinmetz,male,0.98
Shihan Wang,male,0.78
Patrick Westphal,male,1.0
Jesse Davis,male,0.98
Fabio Patrizi,male,1.0
Lei Pan,female,0.53
Marco Foschini,male,1.0
Pradeep K. Murukannaiah,male,1.0
Zhi Feng,male,0.87
Shivam Gupta,male,1.0
Jinrui Zhang,male,0.59
Xin Yao,male,0.57
Xiaofan Zhang,female,0.57
Jiongzhi Zheng,male,1.0
Wil M. P. van der Aalst,male,0.84
Zhiwei Liu,male,0.88
Enrique Tomás Martínez Beltrán,male,1.0
Lars Bengel,male,1.0
Shuoxi Zhang,unknown,0.0
Kenli Li,female,0.62
Cong Bai,male,0.95
Rakhoon Hwang,male,0.69
Zhenbing Liu,male,0.86
Eng Gee Lim,male,0.73
Giuseppe Lo Re,male,0.99
Andrey Shulga,male,0.99
António M. Fernandes,male,1.0
Nguyen-Khang Le,unknown,0.0
Edith Elkind,female,0.99
Guang Chen,male,1.0
Rebecca Pope,female,1.0
Min Yu,female,0.6
Jonas Ehrhardt,male,0.99
Zhenxing Qian,male,0.91
Vincenzo Di Vito,male,1.0
Nicholas Kiefer,male,1.0
Guagnyu Wang,male,0.9
Ruixuan Zhang,female,0.58
Przemyslaw Andrzej Walega,male,1.0
Kaixuan Wang,male,0.59
Mateusz Kaminski,male,1.0
Shashank Reddy Chirra,male,1.0
Keijo Heljanko,male,0.99
Pan Mu,female,1.0
Michael Rovatsos,male,1.0
Jin Zhao,male,0.67
Julian Sander,male,0.99
Maria Vanina Martinez,female,0.99
Nikolay Dagaev,male,1.0
George Kosmadakis,male,0.99
Charlotte Debus,female,0.99
Ankush Ojha,male,1.0
Duong Nguyen,female,1.0
Saman A. Zonouz,male,0.9
Pedro Miguel Sánchez Sánchez,male,0.99
Jake Luo,male,0.99
Cong Xu,male,0.95
Rui Fang,female,0.75
Liang Wang,male,0.92
Weiqing Huang,male,0.65
Anan Du,male,1.0
Hui Huang,female,0.54
Vijay Ganesh,male,0.75
András Lukács,male,0.99
Gal A. Kaminka,male,0.63
Bo Peng,male,1.0
Soumyadeep Roy,male,1.0
Guojie Song,male,0.79
Mohammed Bachir Bederina,male,0.99
Dongyang Li,male,0.74
Niloy Ganguly,male,0.96
Jinze Yang,male,0.79
Pengyu Zhang,male,0.85
Hui Ding,female,0.88
Xin Xu,female,0.64
Yuheng Wang,male,0.8
Yitian Chen,female,0.5
Angelo Cangelosi,male,0.99
Wissam Antoun,male,0.77
Sanghyun Park,male,0.97
Anthony Ventresque,male,1.0
Sajal K. Das,male,0.89
Ronald de Haan,male,1.0
Zhenning Li,male,0.78
Jinqiao Wang,male,0.53
Ian Horrocks,male,1.0
Peizhou Huang,male,1.0
Yunxiao Shi,female,0.66
Deyi Xiong,female,0.72
Roger Wattenhofer,male,1.0
Varul Srivastava,male,1.0
Kagan Tumer,male,0.95
Mahisha Ramesh,female,0.96
Xingjiao Wu,female,0.5
Avni Mittal,male,0.58
Francesco Morri,male,1.0
Raphael Theilen,male,0.99
Sébastien Destercke,male,1.0
Jakob Wittenstein,male,1.0
Steffen Staab,male,1.0
Pei Yu,female,0.94
Frederic T. Stahl,male,0.99
Yunjie He,female,0.51
Maurizio Proietti,male,1.0
Francesco Argenziano,male,1.0
Wei Shao,male,0.69
Xiaoyue Li,female,0.9
Yang Lu,female,0.86
Huadong Ma,male,1.0
Paula Reyero Lobo,female,0.99
Aimin Zhou,male,0.75
Ana Ozaki,female,0.92
Nir Lipovetzky,male,0.96
Wenqing Hu,female,0.51
Konrad Furmanczyk,male,1.0
Alicia Fornés,female,0.99
Luca Stradiotti,male,0.97
Ricardo Usbeck,male,1.0
Pavel Denisov,male,0.99
Marco Canini,male,1.0
Shashi Shekhar Jha,male,0.94
Chuansheng Zheng,male,0.92
Yirong Qi,female,0.64
Linda Wei,female,0.99
Mengying Zhao,female,0.99
Alexandre S. Pires,male,0.99
Sylvie Thiébaux,female,0.99
Mingjie Sun,male,0.78
Carlos Soares,male,0.94
Feng Chen,male,1.0
Decebal Constantin Mocanu,male,0.95
Riccardo Sartori,male,1.0
Daniel Höller,male,0.99
Walter Daelemans,male,1.0
Kimon Boehmer,male,0.97
Benoît Rottembourg,male,1.0
Karim El Haff,male,0.98
Wenyu Liu,female,0.64
Yuan Fang,female,0.5
Chunlin Tian,male,0.74
Jakob Vigerust Kallestad,male,1.0
Bartosz Zielinski,male,1.0
Pegah Alizadeh,female,0.99
Yongqiang Ma,male,0.99
Peter Müllner,male,1.0
Seokho Kang,male,1.0
Alexey Skrynnik,male,1.0
Banafsheh Rekabdar,female,0.99
Michael Backes,male,1.0
Ugur-Ilker Atmaca,male,0.95
Massimo Nicosia,male,1.0
Meelis Kull,male,0.96
Masood Feyzbakhsh Rankooh,male,0.99
Yangjie Cao,male,0.74
Chenhan Wang,male,0.76
Subrat Prasad Panda,male,0.98
Manni Duan,male,0.86
Elena Umili,female,0.99
Jinzhi Ouyang,female,0.65
Álvaro Freitas Moreira,male,0.99
Zhi-Song Liu,male,0.52
Baoyun Peng,female,0.73
Salim Debbaoui,male,0.97
Zijun Long,male,0.88
Jieying Chen,female,0.94
Ziyad Oulhaj,male,0.95
Oleksii Furman,male,1.0
Qifeng Zhang,male,0.82
Giuseppe Pirrò,male,0.99
Nicole Orzan,female,1.0
Yibo Zhao,male,0.8
Sz-Ting Tzeng,unknown,0.0
Anne-Marie Kermarrec,female,1.0
Gerardo Aragon-Camarasa,male,1.0
Vicenç Gómez,male,1.0
Xiaohao Cai,male,0.84
Anandsingh Chauhan,male,1.0
Xuewen Chen,female,0.51
Jean-François Bonastre,male,0.99
Quandong Wang,male,0.8
Maolong Yin,male,1.0
Xi Yan,female,0.75
Nesrine Kaaniche,female,0.97
Chester Wyke,male,0.99
Wenjie Li,male,0.7
Jelle Piepenbrock,male,0.98
Weizheng Gu,male,0.95
Dehui Du,male,0.67
Clément Chauvet,male,1.0
Amir Aminifar,male,0.97
Yangqiu Song,unknown,0.0
Lukas Struppek,male,0.99
Jacob Christopher,male,1.0
Junfeng Wang,male,0.95
Dongyan Guo,female,0.8
Álvaro S. Hervella,male,0.99
Liwu Xu,male,0.9
Valentin Zech,male,0.99
Harish G. Ramaswamy,male,1.0
Pavel Zwerschke,male,0.99
Noa Zilberman,female,0.77
Enrico Daga,male,1.0
Yunyi Zhou,female,0.73
João Marques-Silva,male,0.99
Jianwei Zheng,male,0.9
Michalis Vazirgiannis,male,0.99
Ling Liu,female,0.81
Véronique Pitchon,female,0.99
Liang Ding,male,0.92
Xiaoqiang Teng,male,0.97
Emanuele De Angelis,male,0.99
Shanu Vashishtha,male,0.84
Xuan Liu,female,0.61
Fernando P. Santos,male,1.0
Alexander Tuisov,male,1.0
Junnan Zhu,male,0.8
Eerdun Hasi,unknown,0.0
Marcel Vinzent,male,0.98
Parisa Salmani,female,0.99
Sankarshan Damle,male,1.0
Aðalsteinn Pálsson,male,1.0
Shen-Huan Lyu,unknown,0.0
Sylvie Coste-Marquis,female,0.99
Ali Abdollahi,male,0.95
Astha Verma,female,0.99
Vincent Mousseau,male,0.99
Atith Gandhi,male,0.91
Kamil Adamczewski,male,0.99
Guixing Wu,male,0.6
Nu Hoang,female,1.0
Tom Lumley,male,0.99
Mahdi Hadj Ali,male,0.97
Srikanth R. Madikeri,male,1.0
Yifei Wang,female,0.52
Xiang Meng,male,1.0
Jiamou Liu,unknown,0.0
Jörg Hoffmann,male,1.0
Hadi Hosseini,male,0.97
Mina Rezaei,female,0.64
Chen Wang,male,1.0
Jannis Blüml,male,0.56
Tristan Cazenave,male,0.98
Chang-Tsun Li,unknown,0.0
Yanhua Yu,female,0.86
Yihong Wu,female,0.51
Lalitesh Morishetti,male,0.77
Dilara Keküllüoglu,female,0.98
Giovanni Varricchione,male,0.99
Trung Thanh Nguyen,male,0.99
Hao Zhang,male,0.87
Patrick Mannion,male,1.0
Wenke Lee,female,0.95
Vladislav Aksiotis,male,1.0
Zhiwei Lin,male,0.88
Hiroaki Ito,male,1.0
Pavithra Rajendran,female,0.99
Anna Esposito,female,1.0
Gabriel de Senne Amorim,male,0.99
Albert Wang,male,0.99
David Corsar,male,1.0
Vincent Sobanski,male,0.99
Marina Escobar-Planas,female,0.99
Xiaodi Huang,male,0.5
Weiqi Zhai,female,0.53
Yohai Trabelsi,male,1.0
Yunbin Tu,male,0.68
Jia He,male,0.75
Xinghua Zhang,male,0.67
Andrew S. Miner,male,1.0
Dinghao Xue,male,1.0
Hyung Ju Hwang,male,0.97
Akihiko Yoshizawa,male,0.98
Junting Lu,female,0.52
Xianyuan Zhan,female,0.63
Dong Shu,male,1.0
Ziheng Guo,male,0.92
Athanasios P. Meliopoulos,male,1.0
Arlindo L. Oliveira,male,0.98
Nathan Gavenski,male,1.0
Silvia Izquierdo-Badiola,female,1.0
Xiao Su,female,1.0
Huawen Liu,female,0.5
Changlong He,male,1.0
Ying Zheng,male,0.8
Baichuan Huang,male,1.0
Hui Chen,female,0.95
Yuzhu Ji,female,0.8
Xiaobo Jin,male,0.83
Adam Prügel-Bennett,male,0.98
Anna Monreale,female,0.99
Shanshan Zheng,female,0.95
Hong Qian,male,0.67
Bin Gong,male,0.95
Medha Kumar,female,0.99
Han Liang,male,1.0
Xiting Qin,female,0.68
Joery A. de Vries,male,0.97
Xiaofeng He,male,0.75
Xin Li,female,0.83
Burkhard Stiller,male,0.99
Taehee Kim,female,0.5
Hongjian Bo,male,0.96
Dominik Kowald,male,0.99
Liqun Li,female,0.65
Anna Raichev,female,0.99
Bruno Lacerda,male,1.0
Olga Tsymboi,female,0.99
Xiang Li,male,0.67
Yongqing Zhu,male,0.83
Ikechukwu Nkisi-Orji,male,0.97
Xinping Zheng,female,0.54
Tianyi Xu,male,0.92
Hongbo Zhu,male,0.84
Yushe Cao,female,0.62
Yali Du,female,0.72
Zhongke Wu,male,1.0
Chenwei Tang,male,0.71
Weichao Zeng,male,0.94
Bernhard Sick,male,1.0
Xiaowei Bai,female,0.52
Alessandro Farinelli,male,1.0
Haichuan Zhao,male,0.97
Bingbing Hu,female,0.79
Pietro Liò,male,1.0
Chamath Palihawadana,male,1.0
Jianqiang Li,male,0.99
Bart de Keijzer,male,1.0
Duc Thien Pham,male,0.75
Petr Kuderov,male,0.99
Nakul Upadhya,male,1.0
Cheng Huang,male,0.75
Michela Iezzi,female,0.99
Yichu Xu,female,0.61
Samir Otmane,male,0.98
Yufei Zha,female,0.9
Maximilian Bernhard,male,1.0
Haifeng Xu,male,0.93
Ming-Syan Chen,unknown,0.0
Frédéric Armetta,male,1.0
Miriam Fernández,female,1.0
Hao Fang,male,1.0
Md. Atik Ahamed,male,0.84
Fahad Alsaeed,male,0.98
Andrei Jarca,male,0.99
Zoé Christoff,female,0.98
Jian Qian,male,1.0
Shaojuan Wu,female,0.94
Zufan Zhang,female,0.89
Claudia V. Goldman,female,0.99
Nicholas Asher,male,1.0
Jorge Novo,male,1.0
Ryuta Matsuno,male,0.99
Shunsuke Kubo,male,1.0
Yongjian Tang,male,0.98
Madjid Maidi,male,0.98
Jun Xie,male,0.85
Parmis Naddaf,female,0.95
Jin Tian,male,1.0
Roland Yap,male,1.0
Anjana Wijekoon,female,0.97
Idir Benouaret,male,0.97
Zhenyu Fang,male,0.87
Thin Nguyen,male,0.59
Tingting Zhang,female,0.96
Marco Faella,male,1.0
Junyi Bian,male,0.9
Suryani Lim,female,0.95
Valentin Delchevalerie,male,0.99
Gentiana Rashiti,female,0.99
Abibulla Atawulla,male,1.0
Patrick Koopmann,male,1.0
Ognjen Arandjelovic,male,1.0
Lorenzo Perini,male,1.0
Ruihai Jing,female,0.78
Qinghua Sun,male,0.54
Zhidan Zhou,male,0.79
Ernst Moritz Hahn,male,1.0
Sai Sushanth Varma Kalidindi,male,1.0
Álvaro Torralba,male,0.99
Zhenyu Zhang,male,0.87
Martijn de Vos,male,1.0
Lapo Frati,male,0.96
Yiran Xu,female,0.68
Arnaud Lequen,male,0.99
Razvan-Alexandru Smadu,male,1.0
Dongwon Lee,male,0.98
Mateo Perez,male,1.0
Bao Duong,male,0.69
Zheng Jiang,male,1.0
Katsumi Inoue,male,0.73
Teemu Sarapisto,male,1.0
Gilles Trédan,male,0.99
Dongbao Yang,male,0.86
Roger Zimmermann,male,1.0
Hao Wang,male,1.0
Ming Liu,male,1.0
Yuxuan Yuan,male,0.52
Edward Pearce-Crump,male,1.0
Chao Huang,male,1.0
Christopher Archibald,male,1.0
Wenqing Deng,female,0.51
Mrinal Das,male,1.0
Guy Amir,male,0.97
Ferdia Sherry,female,0.99
Quentin Cappart,male,1.0
Mikhail Pautov,male,1.0
Irlán Grangel-González,male,1.0
Fuyi Wang,male,0.81
Kailai Yang,male,0.84
Ruiguo Yu,male,1.0
Jinpei Han,male,0.71
Soumik Dey,male,0.99
Kei Kimura,male,0.65
Karl Jochen Micheel,male,1.0
Marcos Ortega,male,1.0
Gaia Saveri,female,0.99
Humbert Fiorino,male,0.95
Jérôme Mengin,male,1.0
Zunlei Feng,unknown,0.0
Nadin Kökciyan,female,0.93
Liang Zhang,male,1.0
Ying Cui,female,1.0
Damien Pellier,male,1.0
Anran Zhang,female,0.58
Daniel Kudenko,male,0.99
Xihe Qiu,male,0.75
Junyang Cai,male,0.91
Motaz Ben Hassine,male,0.98
Tomasz Trzcinski,male,1.0
Juan Fernández-Olivares,male,0.99
Wu-Chi Feng,unknown,0.0
Gaurav Sharma,male,0.89
Yili Wang,female,0.82
Lourdes Araujo,female,0.99
Lilia Michailov,female,0.99
Tansu Alpcan,female,0.59
Yulei Wu,female,0.67
Guy-Bart Stan,male,1.0
Ondrej Kuzelka,male,0.99
Erel Segal-Halevi,male,0.78
Felipe Meneguzzi,male,1.0
Prithwish Jana,male,0.97
Dongxiao Yu,male,0.71
Yuanxun Li,male,0.83
Tomi Silander,male,0.88
Yohan Jo,male,0.99
Xudong Zhang,male,0.98
Evangelos Kanoulas,male,1.0
Yanhong Bai,female,0.91
Kamila Nasrulina,unknown,0.0
Florinel-Alin Croitoru,male,0.58
Barry O'Sullivan,male,0.99
Kangkang Lu,male,0.84
C. L. Philip Chen,male,1.0
Tiening Sun,female,0.67
Zheng Li,male,1.0
Stefan Schmid,male,0.99
Ankush Chatterjee,male,1.0
Biao Fu,male,0.98
Ziwei Cui,female,0.64
Shi Chen,male,0.6
Constantin Ruhdorfer,male,0.97
Suqi Cheng,female,0.79
Xiujuan Xu,female,0.97
Matthew Clifford,male,1.0
Ziwei Zhan,female,0.64
Bo Li,male,1.0
Shuming Shi,male,0.71
Lei Geng,female,0.53
Amin Aminifar,male,0.97
Pawel Teisseyre,male,1.0
Min Xu,male,1.0
Chih-Hong Cheng,male,1.0
Masataro Asai,male,1.0
Blerina Spahiu,female,0.98
Poom Phunjamaneechot,male,0.6
Dan Zhang,male,0.99
Denis Derkach,male,0.94
M. Isabel Marmol,female,0.99
Pierre Poitier,male,0.99
Yanhong Zhao,female,0.91
Amir-Hosein Valizadeh,male,1.0
Yan Shu,male,1.0
Andrey V. Savchenko,male,0.99
Saïd Jabbour,male,0.98
Vincenzo Suriani,male,1.0
Guy Rozenblatt,male,0.99
Agnès Braud,female,0.99
Yuqing Sun,female,0.82
Zixuan Yang,female,0.62
Javier Palanca,male,1.0
Kushal Chakrabarti,male,0.99
Yu-Wing Tai,male,1.0
Song Guo,male,0.65
Konstantin Chukharev,male,1.0
Kristian Kersting,male,0.97
Zinan Lv,male,0.66
Gloria Beraldo,female,0.99
Yuesheng Zhu,male,0.74
Dániel Boros,male,0.99
Hadi Banaee,male,0.97
Karima Outafraout,female,0.96
Chenglin Li,male,0.79
Juan Wen,male,1.0
Luciano Serafini,male,1.0
Caglar Demir,male,0.96
Xiao Wang,female,0.56
Simon See,male,1.0
Yuxin Jiang,female,0.94
Jingyang Deng,male,0.72
Amit Kumar Mallik,male,0.94
Shun Li,male,0.67
Xingyu Ma,male,0.61
Yang Wang,male,1.0
Hanwei Zhang,male,0.84
Yan Wang,male,1.0
Juheon Lee,male,0.95
Jinke He,female,0.77
Rodrigo Agerri,male,1.0
Pierpaolo Degano,male,1.0
John Yannis Goulermas,male,0.94
Milos Nenadovic,male,0.99
Theo Alkibiades Collias,male,0.97
Zhuoyue Chen,male,0.55
Ziyan An,male,0.71
Pierluigi Nuzzo,male,1.0
Axel-Cyrille Ngonga Ngomo,male,0.69
Angela Bonifati,female,1.0
Haoxiang Lu,male,0.97
Pu Zhao,male,0.58
Tias Guns,male,0.65
Chenyang Lyu,male,0.71
Chengpeng Hu,male,0.86
Po-Yu Chen,male,0.96
Xenophon Evangelopoulos,male,1.0
Yanjie Liang,female,0.57
Gaspard Quenard,male,0.98
Gioacchino Sterlicchio,male,0.99
Daniel Neider,male,0.99
Nanning Zheng,male,0.92
Mikhail Hushchyn,male,1.0
Daniel Povey,male,0.99
Bo Zheng,male,0.77
Jizhe Zhang,male,0.84
Lukas Galke,male,0.99
Iván Ivkovic,male,1.0
Shi Feng,male,0.75
João Gama,male,0.99
Gaowei Zhang,male,0.83
Guoqing Yang,male,0.97
Stefanos Kollias,male,1.0
Shan Liu,male,0.68
Zhenwei Wu,male,0.91
Mingli Song,female,0.67
Miao Sun,female,0.66
Peng Peng,female,0.73
Nam Quan Nguyen,male,0.88
Nano Suresettakul,female,0.53
Zi Liang,male,1.0
Aritra Pal,male,0.99
Guitao Chen,male,0.67
Stasinos Konstantopoulos,male,1.0
Hadi M. Dolatabadi,male,0.97
Yunshen Wang,male,1.0
Domenico Daniele Bloisi,male,1.0
Zuzanna Osika,female,0.99
Wei Chu,female,0.57
João Vinagre,male,0.99
Zherui Zhang,male,1.0
Wei Chen,male,0.76
Qingle Zhang,male,1.0
Guanglai Gao,male,0.83
Lingjun Xu,male,0.56
Dominik Hintersdorf,male,0.99
Ulle Endriss,female,0.58
Yuankun Jiang,male,0.8
Wenchao Liu,male,0.86
Peng Cao,male,1.0
Junjie Wu,male,0.98
Juntao Li,male,0.92
Xiaoke Li,male,0.51
Pavel Surynek,male,0.99
Lucas Lageweg,male,0.99
Mahdi Ghaznavi,male,0.97
Oliver Rudolph,male,0.99
Carlos Núñez-Molina,male,1.0
Yuzhe Yang,male,0.81
Yuriy Dementiev,male,1.0
Lirong Xia,female,0.8
Changdae Oh,male,1.0
Jianing Li,female,0.71
Raúl Santos-Rodríguez,male,0.99
Longtao Huang,male,1.0
Naoaki Okazaki,male,0.99
Xiu Li,female,1.0
Patrick Davis,male,1.0
Zirui Guo,male,0.92
Ferdinando Fioretto,male,1.0
Avinash Anand,male,1.0
Qizhou Chen,male,1.0
Jun Zhang,male,0.85
Peng Zhang,male,0.92
Wenbo Xu,male,0.85
Chen Gong,male,0.7
Katharina Flügel,female,0.99
Haoran Li,male,0.97
Masoumeh Mansouri,female,0.99
Zhi Liu,male,0.65
Arvind Easwaran,male,0.99
Elliot Faugier,male,0.98
Ling Chen,female,1.0
Chaahat Jain,female,0.61
Jiamin Chen,female,0.82
Wenhao Xu,male,0.95
Dávid Kovács,male,0.99
Frans A. Oliehoek,male,0.99
Yuang Huang,male,0.79
Xuetao Wei,male,0.78
Stefan Zohren,male,0.99
Changjian Chen,male,0.92
Céline Robardet,female,1.0
Sujian Li,male,0.7
Matthew Lau,male,1.0
Junseung Ryu,male,1.0
Adam Wawrzenczyk,male,0.98
Marcin Korzen,male,1.0
Przemyslaw Biecek,male,1.0
Zixin Zhang,female,0.75
Timothy J. Norman,male,1.0
Manh Khoi Duong,male,0.91
Yujie Zhou,female,0.67
Jakub Adamczyk,male,1.0
James Kotary,male,1.0
Huitong Pan,female,0.63
Yidong Chen,male,0.85
Erman Acar,male,0.99
Michael Luck,male,1.0
Taoyu Su,female,0.55
Jie Luo,male,0.52
Martin C. Cooper,male,0.99
Geethan Karunaratne,male,0.92
Renan Lirio de Souza,male,0.99
Thibaut Martinet,male,0.99
Yu Gong,female,0.51
Fan Zhang,female,0.76
Francesca Toni,female,1.0
Daniele Nardi,male,0.92
Xueyi Li,female,0.81
Chenglong Liu,male,1.0
Jan Rodziewicz-Bielewicz,male,0.89
Sangmin Seo,male,0.94
Zixuan Zhong,female,0.62
Qinglong Liu,male,1.0
Piotr Wilczynski,male,1.0
Zhixing Ren,male,0.91
Jian Luan,male,0.95
Christophe Gonzales,male,1.0
Alexander A. Semenov,male,1.0
Pritam Sen,male,0.99
Fernando Martínez-Plumed,male,1.0
Tao Chen,female,1.0
Yanyun Wang,female,0.81
Raj Sanjay Shah,male,0.99
Josef Urban,male,0.99
Javier Del Ser,male,1.0
Yun Jang,female,0.62
Shinnosuke Matsuo,male,1.0
Chao Ma,female,0.83
Eran Treister,male,0.97
Marco Wagenstetter,male,1.0
Jixiang Miao,male,0.71
Andrea Augello,female,0.69
Mojtaba Nayyeri,male,0.99
Carlos Linares López,male,1.0
Nhat Nguyen,male,1.0
Tangfei Liao,male,0.52
Carlos Rizzo,male,1.0
Mayank Baranwal,male,1.0
Erinç Dikici,male,0.84
Xingye Qiu,male,0.62
Chong Liu,male,0.64
Chenguang Wang,male,0.9
Zichong Wang,male,1.0
Hsi-Wen Chen,unknown,0.0
Muhammad Najib,male,1.0
Katharina Euler,female,0.99
Xinyuan Zhao,female,0.67
