author_name,Gender,Gender Probability
Garrett Hemann,male,1.0
Xiaowei Ying,female,0.52
Domenico Carbotta,male,1.0
Simon de Givry,male,0.99
Xiaxiang Lin,female,0.67
Kayur Patel,male,0.97
Xudong Ma,male,0.98
Saleema Amershi,female,0.98
Chu Min Li,male,0.56
Andreas Steck,male,1.0
Michal Penn,male,0.91
Manuel Bodirsky,male,0.99
Marian-Andrei Rizoiu,male,1.0
Axel-Cyrille Ngonga Ngomo,male,0.69
Weizhu Chen,male,0.56
Luís Torgo,male,1.0
Prithwijit Guha,male,1.0
Anton Belov,male,0.99
Massimiliano Albanese,male,1.0
Atsushi Iwasaki,male,1.0
Ramón López de Mántaras,male,0.99
Rafael Pass,male,1.0
Vicente J. Botti,male,0.88
Peng Wang,male,1.0
Everardo Bárcenas,male,1.0
Guodong Zhou,male,0.98
Baowen Xu,female,0.5
Nicholas Mattei,male,1.0
Andreas Herzig,male,1.0
Christian J. Muise,male,0.99
Ronen I. Brafman,male,1.0
Antonio Picariello,male,0.99
Ofer Arieli,male,0.97
Evgeniy Bart,male,0.98
Gang Wang,male,0.96
Gavin Rens,male,1.0
Aaron Gerow,male,1.0
Felix Brandt,male,0.99
Guido Fiorino,male,1.0
Reshef Meir,male,0.99
Robin Boswell,male,0.77
Jens Witkowski,male,1.0
Babak Ahmadi,male,1.0
Ingmar Posner,male,0.99
Jan M. Broersen,male,0.89
Jeremy L. Wyatt,male,1.0
Hao Ding,male,0.87
Frédéric Moisan,male,1.0
Gianfranco Lamperti,male,1.0
Heather S. Packer,female,1.0
Kai Ming Ting,male,0.91
Marc Pujol-Gonzalez,male,1.0
Nicholas Roy,male,1.0
Frantisek Simancik,male,0.99
Janara Christensen,female,0.99
João Gama,male,0.99
Diana Pérez-Marín,female,0.99
Stefan Woltran,male,0.99
Yoram Bachrach,male,0.99
Erin Steigerwald,female,0.99
Stefan Wölfl,male,0.99
Prasad Tadepalli,male,0.99
Jonathan Rubin,male,1.0
Luca Maria Gambardella,male,0.97
Michael H. Bowling,male,1.0
Jilian Zhang,female,0.88
Maria Fox,female,1.0
Julie Linsey,female,0.99
Arjen Hommersom,male,0.99
Irena Koprinska,female,0.99
Anthony Hunter,male,1.0
Yongjoon Joe,male,0.99
Ulrike Sattler,female,0.99
Yan Chuan Sim,male,0.58
Zhigang Ma,male,0.99
Quanquan Gu,male,0.52
Ricardo M. Araújo,male,1.0
Milind Tambe,male,1.0
Marco De Luca,male,1.0
Yan Zhang,male,1.0
Cees Witteveen,male,0.99
Enrico H. Gerding,male,1.0
Jeffrey Pound,male,1.0
Dit-Yan Yeung,unknown,0.0
Ulle Endriss,female,0.58
Raghavendra Udupa,male,0.99
Vasant G. Honavar,male,0.97
Michael Novati,male,1.0
Luiz A. Celiberto,male,1.0
Daniele Masato,male,0.92
Jichen Zhu,male,0.8
Jorge A. Baier,male,1.0
Seiya Miyazaki,male,0.96
Yoav Shoham,male,1.0
Zoran Obradovic,male,1.0
Julio H. Zaragoza,male,1.0
Zhu Zhu,female,0.87
Tuomas Sandholm,male,1.0
David Wingate,male,1.0
Thierry Petit,male,1.0
Lirong Xia,female,0.8
Yabin Zheng,male,0.76
Ryan Luna,male,0.99
Thomas Guyet,male,1.0
Stéphane Airiau,male,0.99
Wen-tau Yih,male,0.59
Jesse Davis,male,0.98
Michel Combacau,male,0.94
Fabio Patrizi,male,1.0
Nina Narodytska,female,0.98
Luiz Augusto Sangoi Pizzato,male,1.0
Dan Goldwasser,male,0.99
Cristina Baroglio,female,0.99
Gabriella Pigozzi,female,1.0
Kristen Brent Venable,female,0.99
Xintao Wu,male,0.84
Yi Zhou,male,0.67
Stefan Trausan-Matu,male,0.99
Tomás Lozano-Pérez,male,1.0
Xindong Wu,male,0.89
J. Gregory Trafton,male,1.0
Wei Zhang,male,1.0
Yunbo Cao,male,0.84
Mark B. Ring,male,1.0
Xavier Lorca,male,0.99
Tomasz P. Michalak,male,1.0
Stuart Russell,male,1.0
Holger Billhardt,male,1.0
Rianne van Lambalgen,female,1.0
Alessio Benavoli,male,0.99
Yoshihiro Maruyama,male,1.0
Xin Liu,female,0.64
Christopher D. Rosin,male,1.0
Salem Benferhat,male,0.95
Philippe Mathieu,male,1.0
Frans A. Oliehoek,male,0.99
Wenbin Zhu,male,0.95
Lei Cen,female,0.53
Regina Barzilay,female,0.99
Yoshikazu Kobayashi,male,1.0
Jennifer L. Barry,female,1.0
Daniel S. Farenzena,male,0.99
Patrick Olivier,male,1.0
Ariel D. Procaccia,male,0.83
Tsuhan Chen,female,0.5
Fan Bu,male,0.74
Sridhar Mahadevan,male,1.0
Fernando Ordóñez,male,1.0
Mitsuru Ishizuka,male,0.98
Alexander Ferrein,male,1.0
Francesca Rossi,female,1.0
Balder ten Cate,male,0.7
Thomas Eiter,male,1.0
Timothy J. Norman,male,1.0
Daniel Harabor,male,0.99
Hendrik Zender,male,1.0
Stefan Borgwardt,male,0.99
Tiejun Huang,male,0.9
Edith Elkind,female,0.99
Andrew Koster,male,1.0
Michael R. Fellows,male,1.0
Markus Krötzsch,male,1.0
Renata Wassermann,female,1.0
Steven D. Prestwich,male,1.0
Meir Goldenberg,male,0.99
Charles Gretton,male,1.0
David Pearce,male,1.0
Prashant P. Reddy,male,1.0
Kee-Eung Kim,unknown,0.0
Thomas Plötz,male,1.0
Xuemei Hu,female,0.98
Richard Tzong-Han Tsai,male,1.0
Mark C. Wilson,male,1.0
Giulia Andrighetto,female,0.99
Feiping Nie,male,0.83
Jiamin Zhu,female,0.82
Dirk Pattinson,male,1.0
Tomasz Rej,male,1.0
Susan Craw,female,1.0
Matti Järvisalo,male,0.96
Yuming Zhou,male,0.78
Serge Gaspers,male,0.99
S. K. Mirajul Haque,male,0.96
Huanhuan Chen,female,0.82
Ashish Kapoor,male,1.0
Mike Chung,male,1.0
Kiana Hajebi,female,0.99
Francesca Toni,female,1.0
Ian Pratt-Hartmann,male,1.0
Toshio Uchiyama,male,1.0
Andrea Lockerd Thomaz,female,0.69
Anthony M. Harrison,male,1.0
Kaile Su,female,0.63
Heng Zhang,male,0.88
Dmitry Shiryaev,male,1.0
Maite López-Sánchez,female,0.99
Khai N. Truong,male,0.84
Pavlos Peppas,male,1.0
Carla P. Gomes,female,0.99
Jan Johannsen,male,0.89
Riccardo Rosati,male,1.0
Zhengyu Yin,male,0.86
Zekai Jacob Gao,male,0.99
Alper Aydemir,male,0.99
Yrjö T. Gröhn,male,1.0
Alessandro Dal Palù,male,1.0
Koji Yatani,male,0.99
Maria Vanina Martinez,female,0.99
Huawei Shen,male,0.78
Bernhard Nebel,male,1.0
Yanshan Xiao,female,0.73
Kenneth D. Forbus,male,1.0
Marina Zanella,female,0.99
Ming Shao,male,0.75
V. S. Subrahmanian,male,0.69
Maria Polukarov,female,0.99
Jiawei Han,male,0.75
Alberto Cerpa,male,1.0
Suguru Ueda,male,0.99
Shai Ben-David,male,0.68
Vaishak Belle,male,0.99
Huzefa Rangwala,male,0.97
Willy Cheung,male,0.92
Benjamin Van Durme,male,1.0
Wee-Chong Oon,unknown,0.0
Mark Hoogendoorn,male,1.0
Tatdow Pansombut,unknown,0.0
Kiyan Ahmadizadeh,male,0.9
Fabio Persia,male,1.0
João G. Martins,male,0.99
Da Kuang,male,0.79
Markus Aschinger,male,1.0
Brahim Hnich,male,0.98
Jiewen Wu,female,0.63
C. Lee Giles,male,0.71
Pierre Ouellet,male,0.99
Arnon Avron,male,0.99
Xiaoyan Zhu,female,0.95
Nathan R. Sturtevant,male,1.0
Anthony G. Cohn,male,1.0
Andrea Tettamanzi,female,0.69
Concha Bielza,female,0.99
Inanç Seylan,female,0.73
Alejandro Agostini,male,1.0
Olga C. Santos,female,0.99
Michael Johanson,male,1.0
Sebastian Sardiña,male,1.0
Rolf Niedermeier,male,1.0
Ya'akov (Kobi) Gal,male,0.98
Christian Drescher,male,0.99
Richard E. Korf,male,1.0
Ipke Wachsmuth,male,0.75
Eli Ben-Sasson,male,0.61
Michael Grüninger,male,1.0
Umberto Grandi,male,1.0
Wei Chen,male,0.76
Xiaowei Huang,female,0.52
Sebastian Ordyniak,male,1.0
Mario Gorga,male,0.99
Daniel Villatoro,male,0.99
Blai Bonet,male,0.94
Jan Peters,male,0.89
Weiming Hu,male,0.94
Zhenglu Yang,female,1.0
Diego Calvanese,male,1.0
Sébastien Konieczny,male,1.0
Sebastian Rudolph,male,1.0
Gyana R. Parija,female,0.88
Hankz Hankui Zhuo,male,1.0
Ratul Mahajan,male,0.96
Vincent Conitzer,male,0.99
Laurent Perrussel,male,0.99
Chenping Hou,male,0.67
Chang Wan,male,1.0
Ben Horsburgh,male,0.98
Philip P. Kime,male,1.0
Eoin O'Mahony,male,1.0
Can Erdogan,male,0.96
Zhiyuan Chen,male,0.88
Hans W. Guesgen,male,0.99
Xiaoyan Zhu,female,0.95
Xiaoli Li,female,0.92
Judy Kay,female,1.0
Lipika Dey,female,0.96
Zhiwei Xu,male,0.88
Ian Horrocks,male,1.0
Michele Piunti,female,0.54
Jeff Pasternack,male,1.0
Shuguang Wang,male,0.94
Sarit Kraus,female,0.98
Wojciech Jamroga,male,1.0
