author_name,Gender,Gender Probability
Hirad Assimi,male,0.95
Bianca Granato,female,0.99
Zita A. Vale,female,0.99
Jianmin Li,male,0.83
Gökberk Koçak,male,0.99
Youssef Bendraou,male,0.97
Jia Cui,female,0.65
Zhenyu Zhang,male,0.87
Federico Toffano,male,1.0
Lapo Frati,male,0.96
Xiang Ren,male,0.9
Timothé Bernard,male,1.0
Yuan-Fang Li,male,1.0
Roberto Amadini,male,1.0
Jakob Sternby,male,1.0
Brandon Bennett,male,1.0
Feng Wang,male,0.92
Jianxin Liao,male,0.87
Jingwu Chen,male,0.78
Stephan K. Chalup,male,1.0
Di Wu,male,1.0
Bart Bogaerts,male,1.0
Graham Wilcock,male,1.0
Luo Si,male,0.62
Aimen Zerroug,male,0.94
Shiping Wen,male,0.59
Jixue Liu,unknown,0.0
William Yeoh,male,1.0
Christian Schilling,male,0.99
Ruiguo Yu,male,1.0
Adel Abusitta,male,0.96
Daniel Valcarce,male,0.99
Laurent Gourvès,male,0.99
Victor Kondratiev,male,1.0
Graeme Gange,male,1.0
Harshit Gupta,female,0.5
Tianyu Cui,male,0.69
Riccardo De Benedictis,male,1.0
Daniel Kudenko,male,0.99
Roberto Confalonieri,male,1.0
Yakai Li,male,0.91
Eduardo Sany Laber,male,1.0
Elizabeth M. Daly,female,1.0
Rafael Kiesel,male,1.0
Michael Felsberg,male,1.0
Grigory Antipov,male,1.0
Ondrej Kuzelka,male,0.99
Baozhou Zhu,unknown,0.0
Yi Zhang,male,1.0
Luigi Sauro,male,0.99
Yunquan Sun,male,0.9
Luciano Sbaiz,male,1.0
Ralf Bruns,male,1.0
Christian Gagné,male,0.99
Qianlong Wang,male,0.94
Yutian Zeng,male,0.58
Afshin Sadeghi,male,0.99
Yuntao Du,male,0.93
Francesco Belardinelli,male,1.0
Christopher Peters,male,1.0
Célia da Costa Pereira,female,0.99
Nick W. Ruktanonchai,male,0.99
Ettore Turra,male,0.99
Clément Viricel,male,1.0
Radoslaw Lazarz,male,1.0
Shaohuai Shi,male,0.67
Wei Ye,male,0.82
Anton Fuxjaeger,male,0.99
Junyang Chen,male,0.91
Pawel Teisseyre,male,1.0
Shuangjie Xu,male,1.0
Fred Charles,male,1.0
Yabo Xiao,female,0.56
Anja Hauth,female,0.99
Jianbin Lin,male,0.96
Alexander Artikis,male,1.0
Jessica R. Floyd,female,1.0
Boaz Lerner,male,1.0
Danushka Bollegala,male,0.85
Yuchen Yuan,male,0.53
Gabriele Kern-Isberner,male,0.86
Li Cui,female,1.0
Xiao Dong,male,0.67
Damien Graux,male,1.0
Weiqing Wang,male,0.65
Kristian Kersting,male,0.97
Yuesheng Zhu,male,0.74
Shikun Zhang,male,0.96
Lantao Yu,male,0.83
Luciano Serafini,male,1.0
Xiao Wang,female,0.56
Bhagya Hettige,female,0.78
Philippe Balbiani,male,1.0
Baba Seydou Bamba,male,0.99
Elise Perrotin,female,0.99
Stefan Edelkamp,male,0.99
Stefan Harrer,male,0.99
Aarti Gupta,female,1.0
Yang Liu,male,0.58
Hisashi Kashima,male,1.0
Tias Guns,male,0.65
Rishabh K. Iyer,male,1.0
Stefan Lüdtke,male,0.99
Silviu Maniu,male,0.99
John Burden,male,1.0
Weilai Xu,male,0.63
Müslüm Atas,male,0.99
Pallavi Jain,female,1.0
Przemyslaw Klesk,male,1.0
Hairong Lian,female,0.63
Shaofang Zhou,female,0.95
Zhiqiang Zhuang,male,1.0
Zhihui Wang,male,0.55
Ralph Samer,male,0.95
Kenneth Skiba,male,1.0
Ulle Endriss,female,0.58
Claude Pasquier,male,0.93
Moez Baccouche,male,0.98
Samer B. Nashed,male,0.95
Xuan Lin,female,0.57
Yangjun Xu,male,0.81
Yabin Zhang,male,0.76
Vieri Giuliano Santucci,male,1.0
Vincent Jost,male,0.99
Kevin Tang,male,1.0
Dan Birks,male,0.99
Raúl Santos-Rodríguez,male,0.99
Christoph Tietz,male,1.0
Hao Yang,male,1.0
Ezequiel López-Rubio,male,1.0
Szabolcs Pável,male,1.0
Paul Mougel,male,1.0
Xindong Wu,male,0.89
Tiago Pinto,male,1.0
James O'Neill,male,1.0
Chong Long,male,1.0
Masaaki Nishino,male,1.0
Arie Gurfinkel,male,0.92
Sujian Li,male,0.7
Krzysztof J. Cios,male,1.0
Christian Miniatura,male,0.99
Nicolás Madrid,male,0.99
Nada Lavrac,female,0.96
Adi Botea,male,0.72
Sergio Jiménez,male,1.0
Liang Li,male,0.92
Xiao-Yuan Jing,unknown,0.0
Francesca Toni,female,1.0
Ming Chen,male,0.67
Esma Aïmeur,female,0.97
Marco Fantozzi,male,1.0
Bo Zhang,male,0.77
Yanfeng Wang,male,0.76
Honghan Wu,male,0.78
Nicola Bertoglio,male,0.81
Jan Otop,male,0.89
Alexander A. Semenov,male,1.0
Theodoros Salonidis,male,1.0
Fernando Martínez-Plumed,male,1.0
Jincheng Xu,male,0.95
Dariusz Sychel,male,1.0
Josef Urban,male,0.99
François Laferrière,male,0.99
Vincent Derkinderen,male,0.99
Davide Di Luccio,male,1.0
Ye Liu,male,0.57
Shivang Chopra,male,1.0
Qi Jia,female,1.0
Blai Bonet,male,0.94
Arti Ramesh,female,0.88
Christian Lavergne,male,0.99
Yann Chevaleyre,male,0.99
Biao Qin,male,0.98
Zheng Lin,male,0.85
Richard Benjamins,male,1.0
Weitao Du,male,0.9
Daniel Beßler,male,0.99
Cuiping Li,female,0.97
Pierre Marquis,male,0.99
Andra Anoaica,female,0.87
Madalina Croitoru,female,0.99
Maroua Bahri,female,0.96
Lei Zhao,female,0.53
Bryan O'Gorman,male,1.0
Giuseppe De Nittis,male,0.99
Fan Ding,female,0.76
Radu Marinescu,male,0.94
Wei Wang,male,1.0
Haoran Yang,male,0.97
Jesse Heyninck,male,0.98
Luc Libralesso,male,0.99
Christophe Gravier,male,1.0
Zaid Al-Ars,male,0.97
Gianvincenzo Alfano,male,0.99
Wenjie Zhang,male,0.7
Remmy A. M. Zen,male,0.69
Weiwen Liu,male,0.65
Zhangjie Cao,male,0.81
Bin Wang,male,0.95
Guillaume Claus,male,1.0
Matteo Tonelli,male,1.0
Yang Ni,female,1.0
Matthias Samwald,male,1.0
Marco Ragni,male,1.0
Xiaobo Shu,male,0.83
Jordi Pagès,male,0.99
Haichao Du,male,0.93
Ming Liu,male,1.0
Nojun Kwak,male,0.83
Wei Wei,female,0.73
Zeya Wang,female,0.55
Lianwei Wu,male,0.94
Dengji Zhao,male,1.0
Tong Yu,male,0.75
Yuan Jiang,male,0.53
Zixin Cai,female,0.75
Umberto Straccia,male,1.0
Xin Luo,female,0.64
Yong Yu,female,0.64
Surya Nepal,male,0.86
Du Q. Huynh,male,0.71
Pinar Yolum,female,0.98
Qingjia Huang,male,1.0
Minghong Xu,male,0.81
Xiaoyong Du,male,0.93
Junhui Ma,male,0.81
Sophie Lèbre,female,0.99
Meng Wang,male,1.0
Allan Hanbury,male,1.0
Diqi Chen,male,0.53
Peng Dai,male,0.54
Marcel Tiator,male,0.98
Filippo Furfaro,male,1.0
Dawei Song,male,0.98
Lei Cui,female,0.53
Conghui Zhu,female,0.68
Thibaut Lust,male,0.99
Yang Yu,female,0.6
Shakil M. Khan,male,0.97
Zhaotao Wu,unknown,0.0
Davide Venturelli,male,1.0
Nicola Gatti,male,0.81
Amanda Berg,female,1.0
Jingshu Liu,female,0.96
Hisao Ishibuchi,male,0.99
Nitin Yadav,male,1.0
Benjamin Négrevergne,male,1.0
Markus Eberts,male,1.0
Cheng Hong,male,0.75
Jeff Clune,male,1.0
José Rouco,male,0.98
Gerhard Lakemeyer,male,1.0
Shawn Beaulieu,male,0.94
César Castelo-Fernández,male,0.99
Guolou Ping,female,0.61
Asan Agibetov,male,0.94
Edvard Schreiner Sjøblom,male,1.0
Francisco Javier Gil Gala,male,1.0
Kaiyu Huang,male,0.95
Giuseppe De Giacomo,male,0.99
Gauthier Picard,male,0.97
Richard J. B. Dobson,male,1.0
Juan Afanador,male,0.99
Anna Roubícková,female,0.99
Lei Huang,female,0.53
André Biedenkapp,male,0.99
Tobias Mayer,male,1.0
Tharindu Cyril Weerasooriya,male,0.98
Jaebeen Lee,unknown,0.0
Weibo Hu,male,0.93
Marcel Gehrke,male,0.98
Degen Huang,male,0.54
Kai Sauerwald,male,0.91
German Rigau,male,0.99
Zhiqiang Xu,male,1.0
Renato Hermoza Aragonés,male,1.0
Gang Zeng,male,0.96
Pekka Marttinen,male,0.99
Stepan Kochemazov,male,0.99
Ali Bakhshi,male,1.0
Eleanor Gilbert Rieffel,female,1.0
Yao Lai,male,0.9
Hongce Zhang,male,1.0
Hamid Zafar,male,0.98
Yuan Rao,male,0.53
Hongbin Liu,male,0.96
Nikolaos Lagos,male,1.0
Bastien Maubert,male,0.99
Masashi Kitai,male,1.0
Florian Buettner,male,1.0
Csanád Sándor,male,1.0
Zhongxue Gan,male,0.78
Georges Hébrail,male,0.99
Jong-Seok Lee,male,1.0
Víctor M. Brea,male,0.99
Yuhua Li,female,0.71
Ye Yuan,male,1.0
Masatoshi Yoshikawa,male,1.0
Uy Nguyen,male,0.59
Julien Girard-Satabin,male,0.99
Baoyu Jing,female,0.5
Patrick Rodler,male,1.0
Bartosz Bednarczyk,male,1.0
Nikola Aulig,male,0.58
Jun Wang,male,1.0
Xi-Zhu Wu,unknown,0.0
Ander Salaberria,male,0.99
Francesco Parisi,male,1.0
Rodrigo Ventura,male,1.0
Siyuan Chen,male,0.92
Mankun Zhao,male,0.71
Francesco Morandin,male,1.0
Issa Sylla,male,1.0
Suyun Zhao,female,0.68
Lamberto Ballan,male,1.0
Youzheng Wu,male,1.0
Letong Wang,male,0.67
Mary-Anne Williams,female,1.0
Chongjun Wang,male,0.9
Till Hofmann,male,0.99
Adam Jatowt,male,0.98
Nicolò Navarin,male,1.0
Gabriel Eilertsen,male,0.99
Shuicheng Yan,male,1.0
Martín Diéguez,male,0.99
José Hernández-Orallo,male,0.98
Zhi-Hua Zhou,female,1.0
Gangshan Wu,male,1.0
Tong Zhang,male,0.85
Zhenheng Tang,male,0.67
Jindong Gu,male,0.96
Francesco Leofante,male,1.0
Xiaozhong Liu,male,0.89
Liefeng Bo,male,1.0
Kumaran Ragunathan,male,0.98
Boi Faltings,male,0.71
Matej Petkovic,male,1.0
Zizhao Wang,male,0.72
Weijuan Zhang,female,1.0
Takashi Sato,male,1.0
Tam Le,male,1.0
Alejandro Ramos-Soto,male,1.0
Mantas Simkus,male,1.0
Wen Gao,male,1.0
Sergio Greco,male,1.0
Tetsunari Inamura,male,1.0
Wenjun Wu,male,0.54
Senén Barro,male,0.97
Iddo Drori,male,0.99
Kewen Wang,male,0.84
Kishor Kumar Bhaumik,male,0.97
Yongmei Liu,female,0.96
Gal Cohensius,male,0.63
Xia Chen,female,0.92
Oznur Alkan,female,0.97
Adam Richard-Bollans,male,0.98
Tong Xiao,female,0.56
Liang Chen,male,1.0
Stéphane Demri,male,0.99
M. José Ramírez-Quintana,male,0.98
Makoto Yokoo,male,0.97
Chiara F. Sironi,female,1.0
Dhiraj Madan,male,0.99
Manuel Mucientes,male,0.99
Jiancheng Lv,male,0.97
Xiaojun Ma,male,0.68
Ernesto Jiménez-Ruiz,male,1.0
Ashiqur R. KhudaBukhsh,male,0.99
Joseph Lark,male,0.99
Cynthia Maushagen,female,1.0
François Schwarzentruber,male,0.99
Alfonso Landin,male,0.99
Xiaolin Hu,female,0.63
Fuzhen Zhuang,female,0.6
Yan-Jie Zhou,male,1.0
Vincent Thomas,male,1.0
Amulya Yadav,female,0.92
Jia Wei,male,0.8
Andreas Niskanen,male,1.0
Cedric Kulbach,male,0.99
Michela Milano,female,0.99
Yun-Jui Hsu,male,1.0
Nick Malleson,male,0.99
Vanja Doskoc,female,0.89
Rodrigo Iza-Teran,male,1.0
Kui Yu,male,0.75
Caio C. A. Tenório,male,1.0
Marta R. Costa-jussà,female,0.99
Xing Li,female,1.0
Antonio Garrido,male,1.0
Patrick Henriksen,male,1.0
Kerstin Bach,female,0.99
Zhencheng Fan,male,0.88
Ann Nowé,female,0.99
Daniel Cores,male,0.99
Fei-Yue Wang,unknown,0.0
Alejandro Catalá,male,1.0
Makoto Yamada,male,0.97
Jürgen Dunkel,male,1.0
Chuan Chen,male,0.85
Aniello Murano,male,0.99
Yunce Zhao,male,0.88
Yafang Wang,female,0.96
Zibin Zheng,male,0.87
Changjian Shui,male,0.92
Stefan Woltran,male,0.99
Zhulin An,male,0.54
Debo Cheng,female,0.59
Chaina Santos Oliveira,female,0.67
Jiangtao Ren,male,0.98
Zhengding Luo,male,1.0
Gabriele Sartor,male,0.86
Haojie Li,male,0.96
Ruiqiang Liu,male,1.0
Carsten Murawski,male,1.0
Tiejun Zhao,male,0.9
Antti Hyttinen,male,1.0
Pieter J. K. Libin,male,1.0
Cezary Kaliszyk,male,1.0
Christabel Wayllace,female,0.99
Peng Fu,male,1.0
Bishwamittra Ghosh,unknown,0.0
Naoki Masuyama,male,0.98
Eric Darve,male,1.0
Shriphani Palakodety,unknown,0.0
Maitree Leekha,male,0.57
Xiangyu Xi,male,0.69
Jun Zhou,male,1.0
Tomasz Gogacz,male,1.0
Seonguk Park,male,1.0
Michele Lombardi,female,0.54
Andrea Valenti,female,0.69
Zhiqiang Guo,male,1.0
Volker Tresp,male,1.0
Xiaohui Wang,female,0.66
Jiacheng Sun,male,0.99
Zhen Li,male,0.67
Zizhan Zheng,male,0.75
Li Liu,female,0.67
Matti Järvisalo,male,0.96
Jorge Fandinno,male,1.0
Yifan Liu,male,0.56
Matthias Thimm,male,1.0
Grace Hsu,female,0.99
Huawei Shen,male,0.78
Andrea Cohen,female,0.69
A K M Mahbubur Rahman,male,0.98
Marina Zanella,female,0.99
Lin Liu,female,0.67
Nick Brown,male,0.99
Charlie Hargood,male,0.85
Kehan Li,male,0.66
Zina M. Ibrahim,female,0.97
Tingwen Liu,female,0.58
Tim Niemueller,male,1.0
Christian Wolf,male,1.0
Sebastián Ventura,male,0.99
Steven Schockaert,male,1.0
Peter J. Jansen,male,1.0
Joel Lehman,male,0.99
Frédérique Laforest,female,0.98
Patrik Schneider,male,0.99
Zhangjin Huang,male,0.55
Xiaojun Chen,male,0.68
Itziar Gonzalez-Dios,female,0.51
Sebastian Rudolph,male,1.0
Rainer Malaka,male,0.99
Erik Thormarker,male,0.99
Sixing Wu,female,0.5
Diana Maynard,female,0.99
Jie Tang,male,0.52
Tobias Klesel,male,1.0
Imran Khan,male,0.93
